Unnamed: 0,gold_label,sentence2_has_negation,split
312154,2,0,2
312155,0,0,1
312156,1,0,0
312157,0,0,2
312158,2,0,0
312159,0,0,0
312160,2,0,3
312161,2,0,0
312162,1,0,0
312163,0,0,0
312164,1,0,2
312165,0,0,3
312166,1,0,0
312167,0,0,0
312168,0,0,3
312169,0,1,2
312170,0,0,0
312171,2,0,2
312172,2,0,2
312173,1,0,0
312174,2,0,2
312175,1,0,0
312176,1,0,0
312177,0,0,2
312178,0,0,0
312179,0,0,2
312180,2,0,0
312181,2,0,2
312182,1,0,0
312183,2,0,0
312184,0,0,2
312185,2,0,0
312186,2,0,2
312187,1,0,0
312188,2,0,2
312189,1,0,0
312190,2,0,2
312191,1,0,3
312192,0,0,2
312193,2,0,0
312194,2,0,0
312195,0,0,2
312196,1,0,0
312197,2,0,2
312198,2,0,3
312199,2,0,0
312200,0,0,2
312201,0,0,0
312202,0,0,0
312203,0,0,2
312204,2,0,1
312205,2,0,2
312206,0,0,0
312207,0,1,0
312208,0,0,0
312209,2,0,2
312210,2,0,2
312211,0,0,0
312212,2,0,2
312213,2,0,2
312214,2,0,0
312215,2,0,1
312216,2,0,0
312217,0,0,2
312218,2,0,0
312219,0,0,2
312220,0,0,2
312221,0,0,1
312222,0,0,2
312223,2,0,2
312224,0,0,2
312225,0,0,0
312226,0,0,2
312227,1,0,2
312228,0,0,0
312229,1,0,3
312230,2,0,1
312231,1,0,0
312232,2,0,0
312233,1,0,0
312234,0,0,2
312235,2,0,0
312236,0,0,2
312237,2,1,1
312238,0,0,0
312239,1,0,0
312240,0,0,2
312241,1,0,0
312242,0,0,0
312243,1,0,0
312244,2,0,1
312245,0,1,0
312246,2,0,0
312247,1,0,0
312248,0,0,0
312249,0,0,0
312250,2,0,0
312251,1,0,0
312252,1,0,1
312253,0,1,2
312254,2,0,0
312255,1,0,0
312256,0,0,0
312257,2,0,3
312258,0,0,2
312259,0,0,0
312260,1,0,0
312261,2,0,0
312262,2,0,0
312263,1,0,2
312264,0,0,2
312265,1,0,1
312266,0,0,0
312267,0,0,2
312268,2,1,2
312269,2,0,2
312270,0,0,2
312271,0,0,1
312272,0,0,2
312273,2,0,0
312274,1,0,2
312275,1,0,0
312276,0,0,1
312277,0,0,0
312278,1,0,1
312279,2,0,0
312280,2,0,0
312281,1,0,0
312282,2,0,1
312283,0,0,2
312284,1,0,0
312285,0,0,0
312286,1,0,0
312287,0,0,2
312288,2,0,2
312289,2,0,0
312290,0,0,2
312291,2,0,0
312292,2,0,0
312293,0,0,1
312294,2,0,1
312295,1,0,0
312296,0,0,1
312297,0,0,2
312298,0,1,0
312299,0,0,2
312300,0,0,2
312301,2,0,2
312302,0,0,2
312303,0,0,0
312304,0,0,1
312305,0,0,2
312306,1,0,2
312307,0,0,3
312308,2,0,0
312309,0,0,0
312310,0,0,0
312311,0,0,2
312312,0,0,0
312313,2,0,0
312314,0,0,0
312315,1,0,2
312316,0,0,2
312317,1,0,1
312318,0,0,0
312319,1,0,2
312320,2,0,2
312321,2,0,0
312322,2,0,1
312323,1,0,3
312324,1,0,0
312325,2,0,2
312326,2,0,0
312327,1,0,0
312328,0,0,3
312329,0,0,2
312330,2,0,2
312331,0,0,3
312332,0,1,0
312333,0,0,2
312334,2,0,2
312335,0,0,0
312336,0,0,2
312337,2,0,0
312338,1,0,3
312339,0,0,1
312340,2,0,2
312341,2,0,0
312342,0,0,0
312343,2,0,1
312344,2,0,2
312345,0,1,0
312346,2,0,0
312347,1,0,0
312348,0,0,2
312349,2,0,2
312350,1,1,1
312351,0,0,1
312352,1,0,2
312353,2,0,2
312354,2,0,1
312355,1,0,2
312356,1,0,2
312357,1,0,0
312358,1,0,0
312359,1,0,0
312360,0,0,2
312361,0,0,0
312362,0,0,0
312363,0,0,0
312364,2,0,0
312365,1,0,2
312366,1,0,1
312367,0,0,0
312368,0,0,0
312369,1,0,0
312370,1,0,1
312371,2,0,0
312372,0,0,2
312373,1,0,2
312374,0,0,0
312375,1,0,2
312376,2,0,0
312377,1,0,2
312378,2,0,2
312379,0,0,2
312380,1,0,3
312381,0,1,0
312382,2,0,0
312383,0,0,1
312384,0,0,2
312385,2,0,0
312386,0,0,2
312387,2,0,2
312388,1,0,0
312389,0,0,3
312390,0,0,2
312391,0,0,0
312392,0,0,0
312393,1,0,1
312394,1,0,0
312395,2,0,0
312396,2,0,2
312397,1,0,0
312398,0,0,0
312399,2,0,3
312400,2,0,1
312401,0,0,0
312402,0,0,0
312403,2,0,2
312404,0,0,0
312405,2,0,3
312406,1,0,0
312407,0,1,2
312408,2,0,2
312409,0,0,0
312410,2,0,0
312411,0,0,1
312412,0,0,0
312413,0,0,0
312414,0,1,0
312415,2,0,0
312416,2,0,0
312417,0,1,2
312418,2,0,0
312419,0,0,0
312420,1,0,0
312421,1,0,0
312422,2,0,0
312423,0,0,0
312424,2,0,0
312425,1,0,0
312426,2,0,1
312427,0,0,1
312428,0,0,2
312429,2,0,0
312430,1,0,0
312431,2,0,3
312432,0,1,3
312433,0,1,2
312434,1,0,0
312435,2,0,0
312436,2,0,0
312437,0,0,1
312438,2,1,2
312439,2,0,2
312440,2,0,0
312441,2,0,0
312442,1,0,3
312443,1,0,0
312444,2,0,2
312445,0,0,0
312446,1,0,0
312447,2,0,2
312448,1,0,0
312449,0,0,2
312450,2,0,0
312451,2,0,2
312452,2,0,0
312453,2,0,0
312454,2,0,2
312455,1,0,0
312456,2,0,0
312457,1,0,2
312458,1,0,0
312459,0,1,0
312460,0,0,0
312461,0,0,2
312462,2,0,0
312463,2,1,0
312464,1,0,3
312465,1,0,2
312466,0,0,0
312467,0,0,0
312468,1,0,2
312469,1,0,2
312470,2,0,0
312471,1,0,2
312472,0,0,2
312473,2,0,0
312474,0,0,0
312475,2,0,0
312476,0,0,1
312477,0,1,0
312478,1,0,2
312479,0,0,3
312480,1,0,1
312481,1,0,2
312482,0,0,0
312483,0,0,0
312484,1,0,2
312485,2,0,0
312486,1,0,1
312487,2,0,2
312488,2,0,0
312489,0,0,1
312490,0,0,3
312491,1,0,2
312492,0,0,0
312493,0,0,3
312494,0,0,2
312495,1,0,0
312496,2,0,0
312497,0,0,0
312498,2,0,0
312499,1,0,3
312500,1,0,0
312501,1,0,2
312502,0,0,0
312503,2,0,0
312504,2,0,2
312505,0,0,0
312506,0,1,0
312507,1,0,0
312508,2,0,3
312509,0,0,0
312510,1,0,0
312511,2,0,0
312512,1,0,0
312513,0,0,0
312514,2,0,2
312515,2,0,2
312516,0,0,1
312517,2,0,2
312518,2,0,0
312519,2,0,2
312520,1,0,2
312521,1,0,0
312522,1,0,2
312523,2,0,0
312524,2,0,2
312525,1,0,1
312526,2,0,0
312527,0,1,1
312528,2,0,1
312529,1,0,1
312530,0,0,0
312531,2,0,0
312532,0,0,2
312533,0,0,2
312534,1,0,0
312535,2,0,0
312536,2,0,0
312537,0,0,0
312538,2,0,1
312539,1,0,0
312540,1,0,0
312541,1,0,2
312542,0,0,3
312543,1,0,1
312544,0,0,2
312545,1,0,0
312546,0,1,3
312547,1,1,0
312548,1,1,2
312549,1,0,2
312550,1,0,1
312551,1,0,2
312552,0,1,3
312553,1,0,3
312554,1,0,0
312555,1,0,0
312556,1,0,2
312557,2,0,0
312558,0,1,0
312559,1,0,2
312560,1,0,0
312561,0,0,2
312562,2,0,2
312563,2,0,1
312564,1,0,0
312565,2,0,0
312566,2,0,0
312567,1,0,2
312568,0,0,0
312569,1,0,0
312570,0,1,0
312571,2,0,2
312572,2,0,0
312573,1,0,2
312574,0,0,0
312575,0,0,2
312576,1,0,0
312577,0,0,0
312578,2,0,0
312579,0,0,1
312580,0,0,0
312581,2,0,2
312582,1,0,2
312583,1,0,0
312584,2,0,2
312585,0,0,3
312586,1,0,1
312587,0,0,2
312588,2,0,2
312589,2,0,0
312590,0,0,0
312591,2,0,0
312592,2,0,3
312593,2,0,2
312594,0,0,3
312595,1,0,0
312596,0,0,0
312597,1,0,2
312598,2,0,2
312599,1,0,2
312600,0,0,2
312601,2,0,3
312602,0,0,0
312603,1,0,1
312604,0,1,0
312605,0,0,0
312606,2,0,2
312607,2,0,0
312608,2,0,0
312609,2,0,0
312610,2,0,0
312611,2,0,0
312612,1,0,3
312613,0,0,0
312614,0,0,1
312615,2,0,3
312616,0,0,3
312617,1,0,1
312618,0,0,2
312619,2,0,0
312620,2,0,2
312621,2,0,2
312622,2,0,2
312623,2,0,0
312624,0,0,1
312625,0,0,2
312626,2,0,2
312627,1,0,0
312628,1,0,0
312629,1,0,1
312630,1,0,2
312631,2,0,0
312632,2,0,0
312633,2,0,2
312634,2,0,0
312635,1,0,2
312636,1,0,0
312637,2,1,2
312638,1,0,0
312639,0,0,2
312640,1,0,2
312641,0,0,0
312642,2,0,0
312643,0,0,0
312644,1,0,1
312645,2,0,0
312646,0,0,0
312647,1,0,1
312648,2,0,3
312649,0,0,0
312650,0,0,0
312651,2,0,2
312652,2,0,2
312653,0,0,2
312654,1,0,0
312655,1,0,1
312656,1,0,2
312657,0,1,2
312658,1,0,2
312659,0,0,0
312660,0,0,0
312661,2,1,2
312662,1,0,2
312663,2,0,2
312664,0,0,2
312665,0,0,0
312666,0,0,0
312667,1,0,2
312668,1,0,0
312669,2,0,1
312670,0,0,2
312671,2,0,0
312672,1,0,0
312673,2,0,0
312674,1,0,0
312675,2,0,2
312676,0,0,2
312677,0,1,0
312678,0,0,0
312679,2,0,2
312680,1,0,0
312681,1,0,2
312682,0,0,0
312683,0,0,0
312684,0,0,0
312685,0,0,0
312686,2,0,0
312687,2,0,0
312688,0,0,0
312689,2,0,0
312690,0,1,3
312691,0,0,3
312692,0,0,2
312693,2,0,0
312694,0,0,1
312695,1,0,2
312696,0,0,2
312697,1,0,1
312698,0,0,0
312699,0,0,2
312700,0,0,3
312701,0,0,0
312702,2,0,0
312703,1,0,0
312704,0,0,0
312705,2,0,0
312706,2,0,0
312707,1,0,0
312708,1,0,0
312709,0,0,0
312710,0,0,0
312711,2,0,0
312712,1,0,0
312713,0,0,2
312714,2,0,0
312715,2,0,0
312716,0,0,2
312717,1,0,0
312718,0,0,0
312719,2,0,0
312720,0,0,2
312721,2,0,0
312722,0,0,0
312723,2,0,0
312724,1,0,0
312725,2,0,0
312726,0,0,0
312727,2,0,2
312728,2,0,0
312729,2,0,0
312730,0,0,2
312731,1,0,2
312732,1,0,2
312733,2,0,2
312734,0,1,1
312735,2,0,1
312736,1,0,2
312737,1,0,0
312738,1,0,2
312739,1,0,0
312740,0,0,2
312741,0,0,3
312742,1,0,0
312743,0,0,0
312744,2,0,0
312745,1,0,0
312746,1,0,0
312747,0,0,2
312748,0,1,0
312749,0,0,3
312750,0,0,3
312751,2,0,0
312752,2,0,3
312753,0,1,3
312754,0,1,2
312755,0,1,2
312756,1,0,2
312757,1,1,0
312758,1,0,0
312759,1,0,0
312760,2,0,2
312761,1,0,0
312762,1,0,2
312763,2,0,3
312764,2,0,2
312765,2,0,3
312766,2,0,3
312767,1,0,0
312768,1,0,2
312769,1,0,0
312770,1,0,0
312771,2,0,3
312772,0,0,0
312773,2,0,3
312774,0,0,1
312775,2,0,2
312776,1,0,1
312777,1,0,3
312778,0,0,0
312779,1,0,1
312780,1,0,0
312781,0,0,2
312782,1,0,0
312783,0,0,0
312784,1,0,1
312785,2,0,2
312786,0,0,2
312787,1,0,0
312788,2,0,3
312789,1,0,2
312790,2,0,0
312791,1,0,0
312792,0,0,0
312793,1,0,2
312794,1,0,0
312795,0,0,3
312796,0,1,0
312797,0,0,3
312798,1,0,0
312799,0,0,3
312800,1,0,0
312801,2,0,1
312802,0,1,2
312803,2,0,0
312804,0,0,2
312805,1,0,0
312806,0,0,2
312807,1,0,0
312808,1,0,2
312809,2,0,2
312810,1,0,0
312811,1,0,0
312812,2,0,2
312813,2,0,2
312814,1,0,1
312815,0,0,1
312816,0,0,2
312817,0,1,2
312818,0,0,2
312819,0,0,3
312820,0,0,0
312821,0,0,2
312822,1,0,2
312823,0,0,3
312824,1,0,3
312825,1,0,2
312826,0,0,0
312827,2,0,3
312828,2,0,0
312829,0,1,0
312830,2,0,0
312831,2,0,2
312832,1,0,2
312833,1,0,3
312834,2,0,0
312835,2,0,0
312836,1,0,2
312837,0,0,0
312838,1,0,1
312839,0,0,0
312840,0,0,0
312841,2,0,1
312842,1,0,0
312843,2,0,0
312844,1,0,0
312845,0,0,1
312846,2,0,0
312847,1,0,2
312848,1,0,1
312849,1,0,2
312850,1,0,0
312851,0,1,1
312852,2,0,0
312853,1,0,0
312854,2,0,2
312855,1,0,3
312856,0,0,2
312857,2,0,0
312858,0,0,3
312859,0,0,0
312860,0,1,1
312861,2,0,1
312862,0,0,0
312863,0,0,2
312864,0,0,0
312865,2,0,2
312866,2,0,0
312867,0,0,0
312868,2,0,0
312869,2,0,2
312870,0,0,0
312871,2,0,0
312872,0,0,0
312873,2,0,2
312874,1,0,2
312875,1,0,0
312876,2,0,0
312877,0,1,2
312878,2,0,2
312879,2,0,0
312880,2,0,2
312881,0,1,0
312882,1,0,3
312883,0,1,3
312884,1,0,2
312885,0,0,2
312886,2,0,0
312887,0,0,2
312888,2,0,0
312889,2,0,0
312890,2,0,1
312891,1,0,0
312892,1,0,1
312893,2,0,2
312894,0,0,0
312895,1,0,0
312896,0,0,2
312897,0,0,0
312898,1,0,0
312899,1,0,0
312900,1,0,0
312901,0,0,0
312902,1,1,2
312903,0,0,0
312904,1,0,0
312905,0,0,1
312906,0,0,0
312907,2,0,0
312908,1,0,0
312909,1,0,2
312910,0,1,0
312911,1,0,1
312912,0,0,3
312913,1,0,3
312914,1,0,0
312915,0,0,2
312916,1,0,2
312917,2,0,2
312918,2,0,1
312919,1,0,2
312920,1,0,2
312921,0,0,0
312922,1,0,3
312923,2,0,2
312924,0,0,0
312925,2,0,0
312926,2,0,0
312927,0,0,3
312928,2,0,3
312929,1,0,1
312930,2,0,2
312931,2,0,3
312932,0,0,0
312933,2,0,0
312934,1,0,0
312935,0,0,0
312936,0,0,0
312937,0,0,2
312938,1,0,2
312939,2,1,0
312940,1,0,0
312941,0,0,2
312942,2,0,0
312943,1,0,2
312944,1,0,0
312945,1,0,0
312946,2,0,0
312947,2,0,0
312948,2,1,2
312949,2,0,3
312950,1,0,2
312951,2,0,0
312952,1,0,1
312953,0,0,0
312954,0,0,0
312955,2,0,3
312956,2,0,2
312957,2,0,2
312958,0,1,1
312959,0,0,2
312960,2,0,0
312961,1,0,2
312962,1,0,1
312963,1,0,0
312964,2,0,1
312965,2,0,0
312966,1,0,0
312967,1,0,1
312968,0,0,0
312969,0,0,1
312970,2,0,0
312971,2,0,0
312972,2,0,2
312973,2,0,2
312974,2,0,2
312975,0,0,0
312976,2,0,0
312977,2,0,2
312978,0,0,1
312979,0,1,0
312980,0,1,0
312981,0,0,0
312982,0,0,0
312983,2,1,1
312984,0,0,0
312985,1,0,2
312986,0,0,2
312987,1,0,3
312988,2,0,2
312989,0,0,0
312990,1,0,2
312991,2,0,0
312992,0,0,0
312993,1,0,2
312994,2,0,0
312995,1,0,0
312996,1,0,0
312997,0,0,0
312998,1,0,2
312999,0,0,0
313000,2,0,0
313001,2,0,2
313002,0,0,1
313003,2,0,2
313004,2,0,1
313005,1,0,2
313006,2,0,0
313007,1,1,3
313008,0,0,2
313009,0,1,2
313010,1,0,0
313011,0,0,2
313012,1,0,0
313013,1,0,0
313014,0,0,0
313015,1,0,3
313016,0,0,2
313017,0,0,0
313018,0,0,3
313019,0,1,2
313020,1,0,0
313021,1,0,2
313022,0,0,2
313023,0,0,0
313024,2,0,0
313025,1,0,0
313026,0,0,2
313027,0,1,0
313028,2,0,0
313029,1,0,3
313030,0,0,0
313031,0,0,2
313032,1,0,2
313033,0,0,2
313034,1,0,0
313035,1,0,0
313036,0,0,3
313037,1,0,1
313038,2,0,2
313039,0,0,3
313040,1,0,3
313041,0,0,1
313042,2,0,0
313043,1,0,0
313044,0,0,0
313045,1,0,3
313046,2,0,2
313047,1,0,1
313048,0,0,0
313049,1,0,2
313050,2,0,0
313051,2,0,2
313052,0,0,0
313053,1,0,0
313054,1,0,3
313055,1,0,2
313056,0,0,0
313057,0,0,2
313058,2,0,0
313059,2,0,2
313060,1,0,3
313061,0,1,0
313062,2,0,0
313063,1,0,3
313064,1,0,2
313065,2,0,0
313066,2,0,2
313067,2,0,2
313068,1,0,0
313069,0,0,3
313070,2,0,2
313071,0,0,0
313072,2,0,2
313073,0,0,3
313074,2,0,0
313075,1,0,2
313076,1,0,0
313077,0,0,2
313078,2,0,2
313079,1,0,1
313080,2,0,0
313081,2,0,1
313082,2,0,0
313083,2,0,0
313084,2,0,0
313085,0,0,0
313086,2,0,1
313087,1,0,1
313088,1,0,3
313089,0,0,3
313090,2,0,3
313091,0,0,0
313092,2,0,0
313093,2,0,0
313094,2,0,3
313095,1,1,2
313096,0,0,0
313097,0,0,2
313098,1,0,0
313099,1,0,0
313100,1,0,0
313101,2,0,2
313102,1,0,0
313103,0,0,2
313104,1,0,0
313105,0,0,0
313106,1,0,0
313107,0,0,2
313108,1,0,2
313109,1,0,0
313110,1,0,0
313111,0,0,2
313112,2,0,0
313113,0,0,2
313114,2,0,1
313115,1,0,1
313116,1,0,0
313117,1,0,2
313118,2,0,0
313119,2,0,0
313120,2,0,0
313121,1,0,0
313122,2,0,0
313123,0,0,2
313124,1,0,0
313125,1,0,3
313126,2,0,0
313127,0,0,0
313128,2,0,0
313129,2,0,3
313130,2,0,3
313131,1,0,0
313132,1,0,2
313133,0,0,0
313134,1,0,2
313135,2,0,0
313136,0,0,0
313137,1,1,2
313138,0,0,2
313139,2,0,0
313140,2,0,2
313141,0,0,0
313142,1,0,0
313143,2,0,1
313144,2,0,2
313145,2,0,1
313146,2,0,2
313147,2,0,0
313148,1,0,0
313149,0,0,1
313150,2,0,0
313151,2,0,0
313152,0,0,2
313153,1,0,0
313154,2,0,3
313155,2,0,2
313156,0,0,2
313157,0,0,0
313158,1,0,2
313159,1,0,0
313160,2,0,0
313161,1,0,0
313162,1,0,0
313163,2,0,2
313164,1,0,2
313165,0,0,0
313166,1,0,2
313167,0,0,0
313168,0,0,0
313169,1,0,2
313170,2,0,0
313171,2,0,0
313172,1,0,2
313173,0,0,0
313174,0,0,0
313175,0,0,0
313176,2,0,3
313177,2,0,2
313178,2,0,0
313179,2,0,2
313180,2,0,0
313181,2,0,2
313182,0,1,0
313183,0,0,2
313184,2,0,0
313185,0,0,1
313186,1,0,0
313187,0,0,0
313188,1,0,0
313189,1,0,0
313190,0,1,0
313191,0,0,0
313192,1,0,2
313193,0,0,0
313194,0,0,2
313195,0,0,2
313196,2,0,2
313197,1,0,0
313198,1,0,0
313199,2,0,2
313200,2,0,0
313201,2,0,2
313202,2,0,2
313203,0,0,3
313204,1,0,0
313205,0,0,0
313206,2,0,0
313207,1,0,2
313208,0,0,1
313209,2,0,2
313210,0,1,0
313211,1,0,0
313212,0,0,0
313213,1,0,0
313214,0,0,2
313215,0,0,0
313216,1,0,0
313217,0,0,1
313218,2,0,0
313219,2,0,0
313220,1,0,2
313221,1,0,0
313222,2,0,3
313223,2,0,0
313224,0,0,2
313225,2,0,3
313226,1,0,1
313227,0,0,0
313228,0,0,0
313229,1,0,0
313230,2,0,0
313231,0,0,0
313232,1,0,3
313233,0,0,2
313234,2,0,1
313235,1,0,2
313236,1,0,0
313237,0,0,0
313238,0,0,0
313239,2,0,0
313240,0,1,2
313241,1,0,3
313242,2,0,2
313243,1,0,1
313244,1,0,2
313245,0,0,0
313246,2,0,0
313247,0,0,0
313248,1,0,2
313249,0,0,2
313250,2,0,0
313251,2,0,2
313252,1,0,2
313253,0,0,2
313254,2,0,3
313255,2,0,0
313256,0,0,2
313257,2,0,0
313258,0,0,0
313259,1,0,2
313260,2,1,0
313261,0,0,2
313262,2,0,2
313263,1,0,0
313264,1,0,0
313265,1,0,0
313266,1,0,0
313267,1,0,2
313268,1,0,0
313269,0,1,3
313270,2,0,2
313271,2,0,1
313272,2,0,0
313273,0,0,0
313274,0,1,2
313275,1,0,2
313276,2,0,0
313277,2,0,3
313278,1,0,0
313279,1,0,0
313280,1,0,2
313281,0,0,1
313282,2,0,2
313283,2,0,3
313284,1,0,0
313285,0,0,0
313286,0,0,2
313287,2,0,3
313288,1,0,3
313289,1,0,2
313290,0,0,0
313291,0,1,0
313292,2,0,2
313293,0,0,3
313294,2,0,0
313295,1,0,0
313296,2,0,0
313297,0,0,2
313298,2,0,2
313299,2,0,0
313300,2,1,3
313301,0,1,1
313302,1,0,0
313303,0,0,0
313304,1,0,2
313305,0,1,0
313306,0,0,2
313307,1,0,1
313308,0,0,0
313309,1,0,0
313310,1,0,0
313311,2,1,0
313312,1,0,0
313313,2,0,3
313314,1,1,0
313315,2,0,0
313316,1,0,2
313317,0,1,0
313318,1,0,0
313319,1,0,0
313320,1,0,0
313321,1,0,2
313322,2,0,0
313323,2,0,0
313324,2,0,2
313325,2,0,0
313326,2,0,2
313327,1,0,2
313328,1,0,0
313329,2,0,3
313330,2,0,2
313331,1,0,3
313332,2,1,3
313333,0,0,0
313334,1,0,0
313335,1,0,0
313336,0,0,0
313337,0,0,2
313338,2,0,2
313339,2,0,2
313340,0,1,0
313341,0,0,2
313342,2,0,2
313343,2,1,2
313344,2,0,0
313345,0,0,0
313346,0,0,1
313347,2,0,0
313348,0,0,0
313349,2,0,0
313350,2,0,2
313351,2,0,2
313352,0,0,0
313353,0,0,1
313354,0,0,0
313355,0,0,0
313356,1,0,0
313357,1,0,0
313358,2,0,0
313359,1,0,2
313360,1,0,2
313361,0,1,2
313362,0,0,0
313363,2,0,0
313364,1,0,0
313365,2,0,2
313366,0,0,2
313367,0,0,0
313368,0,0,3
313369,1,0,2
313370,2,0,0
313371,0,0,1
313372,1,0,2
313373,1,0,0
313374,2,0,0
313375,1,0,0
313376,2,0,0
313377,2,0,0
313378,1,0,0
313379,0,0,0
313380,2,0,2
313381,2,0,0
313382,0,0,3
313383,1,0,0
313384,0,0,2
313385,0,0,0
313386,2,0,1
313387,0,0,0
313388,0,0,3
313389,0,0,0
313390,1,0,0
313391,1,0,2
313392,1,0,2
313393,2,0,2
313394,2,0,1
313395,2,0,0
313396,1,0,2
313397,2,0,0
313398,0,0,1
313399,0,0,2
313400,0,0,0
313401,0,1,2
313402,0,0,2
313403,1,0,1
313404,1,0,0
313405,0,0,3
313406,2,0,2
313407,1,0,2
313408,1,0,2
313409,0,0,2
313410,1,0,2
313411,2,0,3
313412,0,0,0
313413,2,0,0
313414,0,0,3
313415,1,0,0
313416,2,0,0
313417,2,0,2
313418,1,0,2
313419,2,0,0
313420,2,0,2
313421,2,0,3
313422,1,0,0
313423,0,1,0
313424,1,0,1
313425,2,0,0
313426,0,0,2
313427,0,1,0
313428,1,0,0
313429,2,0,2
313430,1,0,3
313431,2,0,2
313432,2,0,0
313433,0,0,2
313434,2,0,0
313435,2,0,1
313436,2,0,0
313437,2,0,0
313438,1,0,0
313439,1,0,3
313440,2,1,0
313441,0,0,2
313442,1,0,1
313443,2,0,0
313444,2,0,0
313445,0,0,2
313446,2,0,2
313447,2,0,1
313448,0,0,2
313449,2,0,2
313450,2,0,2
313451,1,0,0
313452,0,1,2
313453,2,0,0
313454,2,0,0
313455,0,0,3
313456,2,0,2
313457,2,0,0
313458,2,0,2
313459,2,0,0
313460,0,0,2
313461,1,0,2
313462,2,0,0
313463,2,0,1
313464,0,1,0
313465,1,0,2
313466,1,0,1
313467,1,0,2
313468,0,0,2
313469,1,0,0
313470,2,0,2
313471,0,0,0
313472,1,0,0
313473,0,0,2
313474,1,0,0
313475,2,0,0
313476,1,0,2
313477,0,1,0
313478,0,0,3
313479,1,0,0
313480,0,0,0
313481,2,0,2
313482,2,0,2
313483,1,0,2
313484,0,0,0
313485,0,0,0
313486,0,0,0
313487,0,0,0
313488,2,0,2
313489,2,0,3
313490,2,0,0
313491,1,0,2
313492,1,0,3
313493,0,0,0
313494,0,0,1
313495,2,0,1
313496,1,0,0
313497,2,0,0
313498,0,0,0
313499,0,1,0
313500,1,0,2
313501,1,0,2
313502,0,1,0
313503,2,0,0
313504,0,0,0
313505,2,0,2
313506,0,0,0
313507,0,1,2
313508,1,0,2
313509,2,0,3
313510,2,0,2
313511,2,0,0
313512,0,0,2
313513,1,0,0
313514,0,0,0
313515,1,0,3
313516,0,0,0
313517,2,0,0
313518,1,0,2
313519,2,0,2
313520,2,0,2
313521,0,0,3
313522,2,0,0
313523,0,0,2
313524,2,0,2
313525,2,0,3
313526,0,0,0
313527,2,0,2
313528,1,0,2
313529,2,0,2
313530,0,1,0
313531,0,1,0
313532,1,0,3
313533,1,0,2
313534,2,0,0
313535,1,0,1
313536,0,0,0
313537,0,0,2
313538,1,0,1
313539,2,0,3
313540,0,1,0
313541,1,1,0
313542,1,0,0
313543,0,0,1
313544,2,0,0
313545,2,0,2
313546,1,0,0
313547,1,0,0
313548,0,0,0
313549,1,0,2
313550,0,0,2
313551,1,0,0
313552,0,0,0
313553,2,0,0
313554,0,0,2
313555,1,0,0
313556,1,0,2
313557,1,0,0
313558,1,0,0
313559,0,0,0
313560,1,0,0
313561,2,0,2
313562,1,0,0
313563,2,0,0
313564,0,1,0
313565,2,0,0
313566,2,0,2
313567,1,1,0
313568,0,1,2
313569,1,0,0
313570,1,0,2
313571,1,0,2
313572,1,0,0
313573,0,0,0
313574,1,0,2
313575,2,0,0
313576,2,0,3
313577,1,0,2
313578,1,0,3
313579,2,0,0
313580,2,0,0
313581,2,0,0
313582,1,0,2
313583,1,0,2
313584,2,0,2
313585,2,0,0
313586,2,0,2
313587,2,0,0
313588,1,0,0
313589,2,0,0
313590,2,0,2
313591,0,0,0
313592,1,0,2
313593,1,0,0
313594,0,0,0
313595,1,0,0
313596,1,0,1
313597,1,0,0
313598,1,0,0
313599,2,0,0
313600,1,0,0
313601,1,0,2
313602,0,0,0
313603,2,0,2
313604,0,0,0
313605,1,0,0
313606,2,0,0
313607,0,0,2
313608,0,1,2
313609,1,0,0
313610,2,0,0
313611,0,0,0
313612,2,0,0
313613,0,0,3
313614,0,0,1
313615,0,0,0
313616,2,0,3
313617,0,1,2
313618,2,0,1
313619,0,0,2
313620,0,1,2
313621,0,0,2
313622,1,0,2
313623,2,0,2
313624,1,0,0
313625,0,0,2
313626,2,0,0
313627,1,0,2
313628,1,0,1
313629,1,0,0
313630,2,0,0
313631,2,0,0
313632,1,0,0
313633,1,0,0
313634,1,0,3
313635,1,0,3
313636,2,0,0
313637,1,0,3
313638,1,0,2
313639,1,0,0
313640,1,0,0
313641,2,0,0
313642,2,0,2
313643,0,0,2
313644,0,0,0
313645,1,0,3
313646,1,0,0
313647,2,0,0
313648,0,1,0
313649,2,0,1
313650,0,0,1
313651,0,1,2
313652,1,0,2
313653,2,0,3
313654,1,0,0
313655,0,0,2
313656,1,0,1
313657,1,0,0
313658,2,0,0
313659,1,0,0
313660,1,0,3
313661,0,0,2
313662,0,0,0
313663,2,0,0
313664,0,1,2
313665,2,0,0
313666,0,0,1
313667,1,0,3
313668,1,0,2
313669,0,0,0
313670,2,0,0
313671,0,0,1
313672,0,0,0
313673,2,0,1
313674,0,0,1
313675,2,0,0
313676,2,0,0
313677,1,0,1
313678,0,0,3
313679,1,0,0
313680,0,0,0
313681,2,0,2
313682,0,0,1
313683,0,0,2
313684,1,0,0
313685,2,0,1
313686,0,0,0
313687,2,0,2
313688,1,1,2
313689,1,0,0
313690,2,0,2
313691,2,0,0
313692,2,0,0
313693,1,0,2
313694,1,0,1
313695,2,0,2
313696,2,0,0
313697,2,0,0
313698,2,0,0
313699,1,0,2
313700,1,0,2
313701,2,0,0
313702,0,0,0
313703,2,0,0
313704,1,0,0
313705,2,0,2
